UserId,Location,Age
41895,"adelaide, south australia, australia",
62175,"st. petersburg, florida, usa",48.0
42036,"las vegas, nevada, usa",40.0
64496,"plainfield, illinois, usa",45.0
57702,"mckinney, texas, usa",31.0
60909,"orinda, california, usa",
22571,"richmond, british columbia, canada",
2632,"westerville, ohio, usa",33.0
7483,"enon, ohio, usa",49.0
1897,"woodland hills, california, usa",
7468,"santa rosa, california, usa",
29393,"leeds, england, united kingdom",42.0
7535,"green hill, nova scotia, canada",
13646,"ellicott city, maryland, usa",23.0
80972,"great falls, montana, usa",45.0
72286,"glen allen, virginia, usa",
47905,"rockford, illinois, usa",
34479,"st louis, missouri, usa",27.0
85215,"olympia, washington, usa",
50433,"portland, maine, usa",
29158,"adelaide, south australia, australia",40.0
84910,"lancaster, pennsylvania, usa",
28957,"vancouver, british columbia, canada",
9659,"trussville, alabama, usa",33.0
9475,"browns mills, new jersey, usa",
40809,"sharon, massachusetts, usa",38.0
30648,"santa barbara, california, usa",
12171,"clifton, new jersey, usa",22.0
62918,"clayton, north carolina, usa",38.0
55414,"ottawa, ontario, canada",
51994,"billings, montana, usa",29.0
83482,"sacramento, california, usa",36.0
6965,"aberdeen, scotland, united kingdom",
68814,"odenton, maryland, usa",47.0
19344,"laurel, maryland, usa",71.0
82542,"las vegas, nevada, usa",63.0
38351,"bendigo, victoria, australia",26.0
74904,"san jose, california, usa",
55713,"euclid, ohio, usa",31.0
68082,"new york, new york, usa",
6684,"arlington, virginia, usa",
24197,"burlington, massachusetts, usa",
67633,"orlando, florida, usa",33.0
59602,"herkimer, new york, usa",
68222,"edinburgh, ,",45.0
32076,"olympia, washington, usa",
87771,"atlanta, georgia, usa",
82578,"atlanta, georgia, usa",20.0
90422,"kamloops, british columbia, canada",53.0
58665,"sheffield, england, united kingdom",38.0
85696,"chicago, illinois, usa",18.0
5437,"san francisco, california, usa",
39630,"cologne, n/a, germany",
83420,"libertyville, illinois, usa",
71773,"pittsburgh, pennsylvania, usa",27.0
30673,"cottage grove, oregon, usa",
76609,"lage, nordrhein-westfalen, germany",
22162,"cottage grove, minnesota, usa",66.0
69687,"delta, british columbia, canada",24.0
23519,"phoenix, arizona, usa",
12444,"murfreesboro, north carolina, usa",17.0
88112,"charleston, south carolina, usa",43.0
29306,"stanton, california, usa",65.0
1774,"salmon arm, british columbia, canada",
11576,"montreal, quebec, canada",
27131,"milan, lombardia, italy",29.0
82058,"wendelstein, bayern, germany",30.0
64640,"media, pennsylvania, usa",64.0
76588,"clinton twp, michigan, usa",
77034,"san francisco, california, usa",40.0
49926,"holt, michigan, usa",45.0
13172,"portland, , usa",
47583,"temple terrace, florida, usa",45.0
8928,"toronto, ontario, canada",32.0
48055,"bethalto, ,",
48659,"pleasant hill, california, usa",
34251,"cranston, rhode island, usa",28.0
3668,"raleigh, north carolina, usa",51.0
7673,"mckinleyville, california, usa",15.0
8494,"superior, colorado, usa",41.0
2842,"tacoma, washington, usa",
84187,"oakland, california, usa",
34945,"crescent city, california, usa",43.0
84679,"redwood meadows, alberta, canada",59.0
85535,"durango, colorado, usa",58.0
20432,"decatur, georgia, usa",
54816,"joplin, missouri, usa",
36270,"pewaukee, wisconsin, usa",18.0
44948,"osnabrück, niedersachsen, germany",
37741,"melbourne, victoria, australia",42.0
52799,"hamburg, , germany",
56661,"radevormwld, nrw, germany",47.0
21307,"yarraville, victoria, australia",20.0
70669,"sävedalen, västra götalands län, sweden",32.0
22130,"spangdahlem, rhineland-pfaltz, germany",28.0
78430,"redfern, new south wales, australia",24.0
88129,"temple, texas, usa",52.0
38345,"brooklyn, new york, usa",33.0
47928,"oakville, ontario, canada",
24441,"louisville, kentucky, usa",
27795,"baltimore, maryland, usa",
28686,"ashland, oregon, usa",
34747,"sydney, new south wales, australia",
61997,"glenn, california, usa",51.0
69158,"lakewood, colorado, usa",
25247,"flushing, new york, usa",
77971,"palm beach gardens, florida, usa",62.0
83039,"gpw, michigan, usa",51.0
30289,"st. louis, missouri, usa",53.0
9329,"charlottesville, virginia, usa",
84891,"tacoma, washington, usa",
73255,"strasburg, virginia, usa",
50673,"dallas, ,",40.0
33488,"mount airy, maryland, usa",
16440,"hales corners, wisconsin, usa",37.0
44902,"london, ontario, canada",50.0
58046,"vancouver, british columbia, canada",
64587,"la ronge, saskatchewan, canada",28.0
72749,"alexandria, virginia, usa",8.0
38616,"orange, california, usa",
12046,"san marcos, texas, usa",
31814,"muncie, indiana, usa",46.0
18275,"plainsboro, new jersey, usa",54.0
51938,"manchester, england, united kingdom",21.0
87461,"leighton buzzard, england, united kingdom",38.0
47310,"nottingham, england, united kingdom",45.0
75738,"sydney, new south wales, australia",15.0
82940,"dorval, quebec, canada",46.0
72072,"saarbrücken, saarland, germany",41.0
89027,"sydney, new south wales, australia",14.0
79786,"east amherst, new york, usa",
36902,"pamplona, navarra, spain",26.0
53943,"sydney, new south wales, australia",29.0
81258,"houston, texas, usa",25.0
81595,"mill valley, california, usa",61.0
52706,"ojai, california, usa",
26530,"willialmsburg, missouri, usa",55.0
6721,"whangarei, northland, new zealand",
45380,"denver, colorado, usa",26.0
25535,"new york, new york, usa",21.0
1866,"cumberland, maryland, usa",24.0
50296,"pearl river, new york, usa",34.0
8929,"langnau a.a., zurich, switzerland",
25241,"köln, nordrhein-westfalen, germany",25.0
36857,"bayreuth, bayern, germany",19.0
28058,"brighton, east sussex, united kingdom",
56302,"berlin, berlin, germany",20.0
64099,"tokyo, tokyo, japan",29.0
82017,"west bend, wisconsin, usa",
85699,"santa monica, california, usa",
13077,"ofallon, missouri, usa",
18798,"lexington, michigan, usa",
62573,"balgownie, new south wales, australia",34.0
42398,"houston, texas, usa",55.0
52761,"dallas, texas, usa",20.0
51640,"belo horizonte, minas gerais, brazil",53.0
48763,"front royal, virginia, usa",34.0
26217,"wollongong, new south wales, australia",30.0
62127,"federal way, washington, usa",54.0
72908,"valencia, comunidad valenciana, spain",51.0
59128,"seattle, washington, usa",35.0
54597,"recklinghausen, nordrhein-westfalen, germany",29.0
41560,"san francisco, california, usa",
72401,"toronto, ,",
55695,"fayetteville, new york, usa",
47273,"bruxelles, bruxelles, belgium",33.0
62211,"maliaño, cantabria, spain",20.0
32968,"charlotte, north carolina, usa",
67328,"york, england, united kingdom",20.0
44371,"cut & shoot, texas, usa",
72329,"oxford, mississippi, usa",
23958,"springfield, virginia, usa",
10112,"st. louis, missouri, usa",
2818,"new york, new york, usa",31.0
73238,"irving, texas, usa",
67308,"los angeles, california, usa",26.0
59387,"brownsville, vermont, usa",
78393,", , singapore",
5914,"albany, new york, usa",40.0
31154,"dartmouth, nova scotia, canada",
35244,"sugarland, texas, usa",
73117,"valencia, aldaya, spain",20.0
29883,"san francisco, ,",
76571,"orlando, florida, usa",34.0
9497,"münchen, bayern, germany",39.0
16826,"ibbenbüren, nrw, germany",
30306,"new haven, connecticut, usa",37.0
4142,"phoenix, arizona, usa",
12109,"chicago, illinois, usa",22.0
51693,"elbert, colorado, usa",
19119,"kiel, schleswig-holstein, germany",28.0
34440,"speyer, rheinland-pfalz, germany",26.0
85040,"st. catharines, ontario, canada",
14911,"west linn, oregon, usa",
88931,"perth, western australia, australia",
88716,"doylestown, pennsylvania, usa",58.0
58039,"dryden, michigan, usa",
7557,"revere, massachusetts, usa",
79382,"zürich, zürich, switzerland",27.0
29203,"mammendorf, bayern, germany",24.0
82666,"london, <foreign>, united kingdom",
49821,"bel air, maryland, usa",39.0
22985,"north fort myers, ,",67.0
61833,"guanzate, lombardia, italy",26.0
63824,"melfort, saskatchewan, canada",48.0
42232,"philadelphia, pennsylvania, usa",
16290,"corinth, texas, usa",58.0
15852,"tampa, florida, usa",53.0
72711,"kirkwood, missouri, usa",
9485,"oregon city, oregon, usa",31.0
13880,"albuquerque, , usa",63.0
70857,"mandeville, louisiana, usa",47.0
1125,"baldock, hertfordshire, united kingdom",32.0
82713,"lincoln, nebraska, usa",
77280,"brentwood, british columbia, canada",
71511,"porto, porto, portugal",25.0
40048,"wanamassa, new jersey, usa",
18255,"elburn, illinois, usa",45.0
29888,"berkley, michigan, usa",
42906,"atlanta, georgia, usa",
18053,"appleton, wisconsin, usa",21.0
68733,"albany, oregon, usa",
72437,"catonsville, maryland, usa",25.0
7400,"woodinville, washington, usa",
65104,"bellevue, washington, usa",
74062,"essen, nordrhein-westfalen, germany",21.0
13218,"las vegas, nevada, usa",35.0
64268,"coronado, california, usa",48.0
70558,"wettenberg, hessen, germany",44.0
10659,"eagan, minnesota, usa",59.0
2629,"minster, ohio, usa",51.0
49310,"regina, saskatchewan, canada",39.0
9448,"houston, texas, usa",
35348,"san antonio, texas, usa",
51879,"warson woods, missouri, usa",
461,"portimão, algarve, portugal",37.0
11235,"grand rapids, michigan, usa",50.0
387,"cologne, nordrhein-westfalen, germany",24.0
83323,"baton rouge, louisiana, usa",
54322,"centerport, new york, usa",41.0
47556,"south park, pennsylvania, usa",
75425,"barcelona, barcelona, spain",22.0
61503,"magnolia, texas, usa",
87212,"iowa city, iowa, usa",24.0
41677,"north hollywood, california, usa",28.0
47059,"québec, quebec, canada",
11088,"los angeles, california, usa",25.0
6156,"toronto, ontario, canada",
13947,"hamilton, ontario, canada",
38220,"jüchen, nordrhein-westfalen, germany",35.0
24532,"sausalito, california, usa",30.0
56397,"carrboro, north carolina, usa",
52770,"langley, british columbia, canada",
12686,"apex, north carolina, usa",
38701,"kaarst, nordrhein-westfalen, germany",55.0
23329,"portland, maine, usa",
6744,"reston, virginia, usa",41.0
7307,"st louis, missouri, usa",
68353,"stacy, minnesota, usa",37.0
22533,"pompano beach, florida, usa",36.0
4405,"el segundo, california, usa",
6422,"middletown, connecticut, usa",37.0
41079,"san cristobal, chiapas, mexico",
69942,"edmonds, washington, usa",49.0
77509,"bonne terre, missouri, usa",
30167,"idaho falls, idaho, usa",60.0
48210,"champaign, illinois, usa",
87003,"calgary, alberta, canada",
54290,"west peoria, illinois, usa",33.0
6273,"uetze, niedersachsen, germany",
78334,"rio de janeiro, rio de janeiro, brazil",37.0
8967,"grenoble, isère, france",35.0
3529,"calgary, alberta, canada",
27344,"paris, , france",93.0
86048,"parkland, florida, usa",
72033,"takoma park, maryland, usa",18.0
42826,"merced, california, usa",39.0
5281,"antwerpen, n/a, belgium",
8983,"carmichael, california, usa",35.0
83426,"vancouver, british columbia, canada",
10045,"knoxville, tennessee, usa",40.0
82467,"benicia, ,",42.0
45464,"conway, south carolina, usa",
87031,"tulsa, oklahoma, usa",37.0
42432,"tucson, arizona, usa",55.0
1112,"arcata, california, usa",
4608,"massillon, ohio, usa",38.0
34473,"birmingham, alabama, usa",
69668,"rochester, new york, usa",
2269,"st. louis, missouri, usa",44.0
84113,"delft, south holland, netherlands",28.0
71786,"rockhampton, queensland, australia",25.0
33905,"calgary, alberta, canada",
62955,"santa clarita, california, usa",53.0
16251,"boyce, louisiana, usa",
31751,"pleasanton, ,",37.0
22893,"st. catharines, ontario, canada",
51650,"marinette, wisconsin, usa",
49384,"pittsburgh, pennsylvania, usa",
33583,"mataro, barcelona, spain",55.0
25539,"kitchener, ontario, canada",
89365,"los angeles, california, usa",50.0
60904,"erfurt, thüringen, germany",23.0
25949,"lackawaxen, pennsylvania, usa",
54240,"sudbury, massachusetts, usa",51.0
41034,"brooklyn, new york, usa",33.0
26589,"santa clarita, california, usa",
73864,"somerville, massachusetts, usa",27.0
26833,"napa, california, usa",16.0
40574,"douglasville, georgia, usa",
27513,"olympia, washington, usa",51.0
597,"rockhampton, queensland, australia",19.0
58414,"harper woods, michigan, usa",
58293,"bellingham, washington, usa",25.0
64575,"freising, bayern, germany",
23630,"renwick, iowa, usa",57.0
30921,"lake winnebago, missouri, usa",38.0
90900,"reno, nevada, usa",
11621,"albuquerque, new mexico, usa",13.0
7060,"reno, nevada, usa",
5900,"north reading, massachusetts, usa",34.0
30496,"herford, nordrhein-westfalen, germany",31.0
53887,"manteca, california, usa",
83296,"ottawa, ontario, canada",
80397,"st. louis, missouri, usa",
68675,"livonia, michigan, usa",
7341,"melbourne, victoria, australia",
62270,"charlottesville, virginia, usa",
26299,"firenze, toscana, italy",48.0
86267,"ebersberg, bayern, germany",
82358,"melbourne, victoria, australia",32.0
79811,"white house, tennessee, usa",37.0
2867,"sebring, florida, usa",
31504,"toronto, ontario, canada",
83358,"sunnyvale, california, usa",41.0
65531,"milford, virginia, usa",
66652,"arden hills, minnesota, usa",50.0
77624,"montreal, quebec, canada",30.0
5413,"rome, lazio, italy",23.0
76518,"anchorage, alaska, usa",22.0
26203,"tampa, florida, usa",
13038,"oregon city, oregon, usa",16.0
17637,"zg, n/a, switzerland",18.0
32733,"mckinney, texas, usa",0.0
25629,"arlington, texas, usa",55.0
7644,"medford, oregon, usa",25.0
64094,"nacogdoches, texas, usa",
34698,"calgary, alberta, canada",41.0
65384,"adelaide, south australia, australia",23.0
28429,"edmonton, alberta, canada",37.0
85271,"montreal, quebec, canada",
74412,"tucson, arizona, usa",19.0
3626,"pensacola, florida, usa",20.0
69498,"st. louis, missouri, usa",
40748,"vancouver, british columbia, canada",
3072,"rocklin, california, usa",45.0
80681,"mount rainier, maryland, usa",43.0
34568,"wantagh, new york, usa",42.0
72381,"jacksonville, florida, usa",
15487,"richmond, british columbia, canada",
78448,"edmonds, washington, usa",
81742,"wangen, ,",35.0
60561,"washington, dc, usa",32.0
60583,"mc kinney, texas, usa",
59046,"stamford, new york, usa",
24082,"portland, oregon, usa",
5201,"lüdinghausen, nordrhein-westfalen, germany",23.0
81809,"odenton, maryland, usa",
34376,"thorndale, pennsylvania, usa",37.0
76496,"delaware, ohio, usa",50.0
84519,"pittsburg, pennsylvania, usa",30.0
12184,"austin, texas, usa",
21651,"saint-eulien, champagne-ardenne, france",34.0
56660,"kuala lumpur, kuala lumpur, malaysia",44.0
18916,"whitehouse, ohio, usa",
25852,"memphis, tennessee, usa",
13824,"ajax, ontario, canada",
86235,"huntsville, texas, usa",59.0
68426,"valencia, valencia, spain",50.0
74579,"lake saint louis, missouri, usa",51.0
86693,"palo alto, california, usa",
82660,"belleville, illinois, usa",25.0
17971,"franconia, virginia, usa",36.0
73998,"jork/estebrügge, niedersachsen, germany",20.0
16796,"new york, new york, usa",
49628,"burntisland, scotland, united kingdom",50.0
57055,"stafford springs, connecticut, usa",
39492,"san marcos, texas, usa",
89721,"chelsea, vermont, usa",
54913,"warrenville, illinois, usa",34.0
47531,"laramie, wyoming, usa",29.0
16940,"somewhere, n/a, usa",
4761,"baton rouge, louisiana, usa",53.0
24199,"new orleans, louisiana, usa",36.0
91830,"waco, texas, usa",
90970,"bonsall, california, usa",53.0
67694,"bonsall, ,",53.0
69240,"richmond, virginia, usa",69.0
34671,"upper lake, ca, california, usa",57.0
42984,"redding, california, usa",
68034,"springfield, illinois, usa",66.0
84718,"queidersbach, rheinland-pfalz, germany",58.0
50423,"fayetteville, north carolina, usa",64.0
88275,"hiddenite, north carolina, usa",
7606,"w liberty, iowa, usa",62.0
25586,"hamburg, hamburg, germany",
